Gen	theta_1red	theta_2green	theta_3redgreen	tau_3redgreen	M_green->red	lnL
20396	0.022727	0.027924	0.002659	0.003663	0.688580	-3502.587
20400	0.030362	0.051706	0.002173	0.005163	0.301322	-3507.288
20404	0.029487	0.055024	0.001666	0.005310	0.486650	-3511.227
20408	0.025565	0.040482	0.001719	0.004512	0.525450	-3510.617
20412	0.024734	0.051693	0.001770	0.004512	0.314976	-3504.423
20416	0.022253	0.029000	0.001554	0.004193	0.521929	-3488.221
20420	0.024237	0.036819	0.001972	0.004193	0.431736	-3521.528
20424	0.020059	0.029585	0.002595	0.003526	0.531194	-3506.703
20428	0.022813	0.035476	0.002295	0.004117	0.393593	-3512.417
20432	0.023388	0.041415	0.001778	0.004117	0.269961	-3509.327
20436	0.020938	0.034424	0.002207	0.003666	0.544676	-3497.480
20440	0.016707	0.027593	0.001528	0.003279	0.368474	-3507.193
20444	0.016530	0.037828	0.001873	0.003304	0.639912	-3502.085
20448	0.016254	0.030068	0.001225	0.003304	0.414957	-3499.596
20452	0.011459	0.027435	0.001236	0.002418	0.523773	-3505.923
20456	0.013850	0.036323	0.001736	0.002913	0.580547	-3502.668
20460	0.017004	0.039442	0.002740	0.003544	0.438167	-3498.883
20464	0.013995	0.033079	0.002511	0.002846	0.561279	-3500.957
20468	0.020234	0.032846	0.001787	0.003901	0.561279	-3504.599
20472	0.023438	0.040365	0.002420	0.003901	0.441927	-3495.730
20476	0.020303	0.032795	0.002517	0.003567	0.664746	-3504.871
20480	0.018217	0.030552	0.003565	0.003027	0.664746	-3516.636
20484	0.022327	0.021724	0.003440	0.003027	0.739593	-3501.204
20488	0.018788	0.021797	0.003580	0.003027	0.531243	-3495.745
20492	0.018217	0.023193	0.003884	0.002949	0.442258	-3494.850
20496	0.015797	0.023676	0.001604	0.002561	0.680685	-3499.988
20500	0.016537	0.024068	0.001933	0.002914	0.441018	-3508.846
20504	0.014117	0.021236	0.001635	0.002438	0.402821	-3505.943
20508	0.016182	0.028109	0.001944	0.002886	0.402821	-3488.645
20512	0.012037	0.024595	0.001451	0.002392	0.653656	-3504.258
20516	0.011249	0.023285	0.001136	0.002408	0.452856	-3517.812
20520	0.010167	0.025557	0.001531	0.002224	0.452856	-3489.538
20524	0.011194	0.030659	0.001112	0.002731	0.359927	-3500.317
20528	0.012629	0.029149	0.001707	0.002786	0.423365	-3503.575
20532	0.013364	0.033387	0.001870	0.003064	0.445712	-3497.184
20536	0.014339	0.029611	0.002128	0.003064	0.567160	-3487.788
20540	0.016890	0.045784	0.001743	0.003522	0.382170	-3483.738
20544	0.019224	0.039262	0.001009	0.003495	0.660186	-3494.803
20548	0.025433	0.036507	0.001617	0.004118	0.660186	-3501.435
20552	0.023710	0.045592	0.001070	0.004118	0.988035	-3503.303
20556	0.021341	0.035715	0.002072	0.004118	0.373051	-3494.687
20560	0.019830	0.035057	0.001661	0.004118	0.881726	-3486.557
20564	0.021914	0.039393	0.000915	0.004118	0.579241	-3485.107
20568	0.023528	0.033933	0.001184	0.004177	0.497692	-3487.291
20572	0.027998	0.032574	0.002429	0.004177	0.706920	-3515.286
20576	0.025305	0.034060	0.002500	0.003855	0.653375	-3489.585
20580	0.024807	0.033935	0.001535	0.003454	0.395888	-3484.468
20584	0.015986	0.026788	0.001398	0.002462	0.395888	-3492.732
20588	0.015542	0.019863	0.001645	0.002462	0.576743	-3502.630
20592	0.016027	0.018589	0.002679	0.002462	0.576743	-3521.903
20596	0.015568	0.023120	0.002025	0.002462	0.753879	-3491.739
20600	0.022011	0.031830	0.003413	0.003515	0.753879	-3472.996
20604	0.019300	0.021693	0.001289	0.003059	0.754774	-3501.468
20608	0.019751	0.027090	0.001334	0.002952	0.695757	-3498.532
20612	0.015796	0.016419	0.001742	0.002336	0.646460	-3504.926
20616	0.016210	0.018287	0.001746	0.002336	0.646460	-3500.095
20620	0.016317	0.018195	0.002508	0.002336	0.505989	-3491.850
20624	0.015900	0.019902	0.002354	0.002244	0.679384	-3495.554
20628	0.017511	0.017198	0.002634	0.002354	1.027470	-3490.740
20632	0.020031	0.015572	0.002290	0.002354	0.688658	-3494.160
20636	0.017296	0.013602	0.002320	0.002323	0.699846	-3502.168
20640	0.018682	0.016274	0.002418	0.002469	0.499992	-3496.404
20644	0.017689	0.017131	0.002928	0.002522	0.345362	-3506.540
20648	0.015622	0.018475	0.002282	0.001991	0.580937	-3509.982
20652	0.016095	0.014572	0.002456	0.001928	0.420630	-3480.057
20656	0.015050	0.014447	0.001760	0.001869	0.572391	-3487.409
20660	0.015052	0.016602	0.002183	0.002075	0.572391	-3485.198
20664	0.013551	0.019661	0.001878	0.001870	0.615261	-3482.242
20668	0.011779	0.021203	0.002180	0.001870	0.802792	-3498.839
20672	0.012593	0.019951	0.003010	0.002017	0.509487	-3485.043
20676	0.013168	0.025550	0.001821	0.002017	0.509487	-3472.580
20680	0.013152	0.020877	0.001575	0.002017	0.587947	-3490.880
20684	0.012197	0.024253	0.003049	0.002017	0.541742	-3486.197
20688	0.015181	0.024977	0.002954	0.002228	0.744872	-3492.632
20692	0.018700	0.032942	0.002685	0.002709	0.744872	-3480.057
20696	0.018479	0.029042	0.003515	0.002446	0.744872	-3511.748
20700	0.016126	0.026026	0.003087	0.002446	0.600792	-3484.130
20704	0.016055	0.025295	0.002814	0.002446	0.600792	-3476.202
20708	0.012231	0.019289	0.003506	0.001971	0.566683	-3481.204
20712	0.017788	0.022500	0.002919	0.002357	0.566683	-3483.160
20716	0.014583	0.023410	0.002189	0.002197	0.750841	-3502.276
20720	0.012052	0.023489	0.002583	0.002197	0.780211	-3483.415
20724	0.013524	0.024617	0.001874	0.002197	0.780211	-3471.790
20728	0.011951	0.021846	0.002168	0.002197	0.780211	-3488.419
20732	0.016164	0.023434	0.002299	0.002335	0.780211	-3495.202
20736	0.016203	0.026711	0.002211	0.002633	0.837431	-3481.555
20740	0.020249	0.032682	0.001967	0.003282	0.531686	-3509.436
20744	0.019412	0.029918	0.002316	0.003282	0.531686	-3500.669
20748	0.019674	0.033636	0.002726	0.003601	0.655141	-3503.324
20752	0.018459	0.029830	0.002436	0.003497	0.948867	-3500.185
20756	0.018465	0.031758	0.002457	0.003530	0.663315	-3502.605
20760	0.015915	0.022788	0.003062	0.003099	0.404215	-3490.417
20764	0.014984	0.023381	0.003932	0.002685	0.626225	-3496.541
20768	0.017215	0.022594	0.003610	0.002685	0.519800	-3496.344
20772	0.022997	0.027212	0.003968	0.003078	0.328885	-3496.905
20776	0.024626	0.023980	0.002814	0.003078	0.727211	-3488.485
20780	0.022631	0.022472	0.002281	0.003078	0.673789	-3494.041
20784	0.022019	0.026520	0.001766	0.002946	0.730485	-3485.088
20788	0.021460	0.023168	0.003614	0.002946	0.730485	-3482.593
20792	0.019065	0.021101	0.003453	0.002682	0.663328	-3490.669
20796	0.013336	0.015008	0.003085	0.001997	0.508577	-3496.402
20800	0.014946	0.019232	0.003466	0.002347	0.508577	-3494.069
20804	0.012893	0.014365	0.002554	0.001979	0.766563	-3499.931
20808	0.012791	0.015095	0.003126	0.002146	0.726341	-3485.000
20812	0.014922	0.020506	0.002847	0.002666	0.726341	-3506.617
20816	0.015003	0.022976	0.002115	0.003001	0.441205	-3477.377
20820	0.012211	0.016217	0.002481	0.002646	0.441205	-3486.637
20824	0.014808	0.019383	0.002597	0.003316	0.559723	-3488.276
20828	0.016465	0.016067	0.001994	0.003316	0.612256	-3494.201
20832	0.016625	0.017063	0.001937	0.003316	0.494652	-3514.756
20836	0.017627	0.016022	0.001827	0.003710	0.387632	-3509.471
20840	0.014826	0.015298	0.001599	0.003150	0.387632	-3476.798
20844	0.017956	0.015660	0.001671	0.003150	0.387632	-3495.836
20848	0.017255	0.018390	0.002136	0.003150	0.797918	-3513.022
20852	0.017904	0.015801	0.001564	0.003150	0.559113	-3513.965
20856	0.017844	0.016017	0.001346	0.003150	0.762603	-3517.546
20860	0.020698	0.018214	0.001284	0.003642	0.611886	-3525.283
20864	0.016464	0.017529	0.001249	0.003110	0.470494	-3509.486
20868	0.018766	0.014657	0.001010	0.003332	0.470494	-3512.484
20872	0.016444	0.014297	0.001850	0.003025	0.538825	-3497.161
20876	0.013770	0.014762	0.001288	0.002642	0.538825	-3502.940
20880	0.013347	0.015164	0.001206	0.002642	0.538825	-3498.268
20884	0.014138	0.011102	0.001981	0.002510	0.341158	-3505.874
20888	0.015160	0.015824	0.002061	0.003015	0.505368	-3490.913
20892	0.018765	0.019625	0.004151	0.003639	0.599717	-3492.860
20896	0.023847	0.018984	0.005463	0.004109	0.660623	-3500.845
20900	0.027792	0.022864	0.003935	0.004673	0.660623	-3500.599
20904	0.022907	0.024820	0.001644	0.004449	0.406719	-3501.974
20908	0.026133	0.022558	0.000874	0.004255	0.620430	-3492.312
20912	0.026633	0.026800	0.000932	0.004255	0.370375	-3518.254
20916	0.019703	0.016408	0.000941	0.003311	0.559022	-3519.666
20920	0.019767	0.017241	0.000813	0.003311	0.696758	-3492.182
20924	0.019218	0.018781	0.000636	0.003311	0.543153	-3497.954
20928	0.023033	0.023131	0.000878	0.003893	0.543153	-3511.660
20932	0.018676	0.021665	0.001132	0.003356	0.806961	-3501.641
20936	0.020425	0.020039	0.000874	0.003611	0.650145	-3504.660
20940	0.021994	0.022770	0.002517	0.004194	0.460352	-3502.604
20944	0.019134	0.017424	0.001942	0.003489	0.733072	-3502.105
20948	0.023070	0.023644	0.001931	0.004292	0.534432	-3487.724
20952	0.026601	0.027670	0.003963	0.004903	0.534432	-3478.152
20956	0.026517	0.025923	0.001515	0.004903	0.603980	-3490.427
20960	0.025765	0.029151	0.001679	0.005277	0.603980	-3483.589
20964	0.022073	0.025470	0.002514	0.004438	0.392506	-3494.287
20968	0.024065	0.035098	0.002004	0.004438	0.596819	-3478.253
20972	0.026289	0.033207	0.001246	0.004819	0.596819	-3480.145
20976	0.019354	0.025380	0.001523	0.003208	0.478367	-3485.082
20980	0.018620	0.021814	0.001192	0.003208	0.607318	-3504.539
20984	0.015731	0.016043	0.001722	0.002988	0.702879	-3496.369
20988	0.017255	0.019280	0.001938	0.002988	0.643496	-3497.222
20992	0.016134	0.016799	0.000924	0.002743	0.684350	-3512.267
20996	0.016375	0.022160	0.000781	0.002661	0.645456	-3487.930
21000	0.022306	0.026965	0.000846	0.003462	0.910558	-3474.834
21004	0.023055	0.029706	0.000934	0.003462	0.461276	-3471.861
21008	0.019411	0.027462	0.001097	0.003462	0.583240	-3483.385
21012	0.018258	0.023576	0.000896	0.003285	0.583240	-3492.455
21016	0.016019	0.024588	0.001060	0.002909	0.608675	-3504.919
21020	0.017557	0.021572	0.000835	0.002909	0.608675	-3490.736
21024	0.018743	0.017046	0.001357	0.002909	0.459096	-3496.037
21028	0.021636	0.015013	0.001951	0.002909	0.358708	-3513.221
21032	0.022653	0.017985	0.001074	0.002873	0.612812	-3502.484
21036	0.027359	0.020313	0.001931	0.003660	0.522879	-3489.350
21040	0.024301	0.014427	0.001213	0.003341	0.600324	-3504.168
21044	0.022167	0.018702	0.002739	0.003160	0.600324	-3512.833
21048	0.015883	0.018111	0.002102	0.002462	0.784187	-3503.133
21052	0.017530	0.012387	0.001033	0.002462	0.640867	-3504.646
21056	0.022165	0.020152	0.000953	0.002671	0.771376	-3502.175
21060	0.016630	0.012389	0.001313	0.002308	0.558336	-3485.866
21064	0.016760	0.013800	0.001446	0.002330	0.602862	-3511.592
21068	0.015987	0.010744	0.001029	0.001917	0.883651	-3509.369
21072	0.015070	0.012829	0.000830	0.001917	0.576410	-3500.272
21076	0.019681	0.016463	0.001163	0.002251	0.997938	-3503.349
21080	0.017576	0.018272	0.001920	0.002347	0.490270	-3507.856
21084	0.016240	0.017582	0.002905	0.002347	0.498892	-3497.055
21088	0.017696	0.020231	0.002228	0.002641	0.498892	-3515.253
21092	0.019731	0.013503	0.001431	0.002641	0.713461	-3545.691
21096	0.020192	0.012712	0.001564	0.002670	0.627325	-3509.688
21100	0.019603	0.013978	0.001420	0.002670	0.492120	-3488.711
21104	0.017652	0.015668	0.001307	0.002670	0.384306	-3496.987
21108	0.019072	0.016755	0.002016	0.002670	0.384306	-3493.682
21112	0.012743	0.015312	0.001522	0.002211	0.319541	-3500.443
21116	0.014913	0.016955	0.001001	0.002405	0.319541	-3510.242
21120	0.013350	0.017215	0.001661	0.002409	0.383756	-3500.704
21124	0.013963	0.019445	0.002485	0.002448	0.436894	-3480.424
21128	0.013357	0.016195	0.002067	0.002408	0.411895	-3500.340
21132	0.015119	0.018061	0.001135	0.002937	0.496032	-3497.081
21136	0.015810	0.022125	0.001115	0.002937	0.510915	-3514.079
21140	0.013559	0.021182	0.000956	0.002937	0.612866	-3515.208
21144	0.014289	0.023320	0.001360	0.002937	0.481605	-3509.312
21148	0.012934	0.017407	0.000907	0.002633	0.585156	-3511.579
21152	0.016612	0.017268	0.001164	0.003260	0.619075	-3491.753
21156	0.015695	0.021614	0.001143	0.003260	0.830948	-3487.671
21160	0.015879	0.018342	0.002481	0.003260	0.543223	-3496.027
21164	0.018098	0.022804	0.001812	0.003260	0.525291	-3491.288
21168	0.016794	0.016755	0.001874	0.003260	0.684877	-3506.607
21172	0.023187	0.018410	0.002015	0.003837	0.684877	-3494.785
21176	0.021199	0.022389	0.001947	0.004092	0.832417	-3484.652
21180	0.021209	0.024991	0.000824	0.004092	0.639191	-3505.716
21184	0.018048	0.021705	0.000798	0.003526	0.487995	-3477.232
21188	0.014332	0.017191	0.000802	0.002991	0.625156	-3490.777
21192	0.015980	0.013503	0.001035	0.002991	0.625156	-3509.698
21196	0.015808	0.015703	0.000813	0.002656	0.625156	-3516.848
21200	0.014441	0.016546	0.000868	0.002656	0.601479	-3502.227
21204	0.014329	0.012950	0.001084	0.002656	0.615838	-3500.271
21208	0.015708	0.021821	0.001799	0.002911	0.717195	-3501.330
21212	0.014804	0.018577	0.001786	0.002594	0.429393	-3518.949
21216	0.014047	0.016262	0.001588	0.002594	0.608661	-3509.063
21220	0.015778	0.018669	0.001507	0.002984	0.436088	-3518.893
21224	0.013843	0.014101	0.001318	0.002858	0.530757	-3525.477
21228	0.016430	0.017000	0.001741	0.003436	0.530757	-3502.039
21232	0.015752	0.015512	0.001487	0.003377	0.377080	-3508.829
21236	0.014431	0.020033	0.002135	0.003377	0.379358	-3504.090
21240	0.014706	0.016908	0.001919	0.003377	0.379358	-3480.320
21244	0.016380	0.016255	0.002094	0.003756	0.435530	-3484.242
21248	0.017562	0.019733	0.002537	0.003586	0.298748	-3498.072
21252	0.017632	0.019953	0.002232	0.003358	0.546415	-3493.634
21256	0.015997	0.025066	0.001854	0.003358	0.521832	-3488.188
21260	0.015098	0.022972	0.002160	0.003139	0.409319	-3494.646
21264	0.016653	0.019777	0.003046	0.003139	0.563305	-3496.447
21268	0.016109	0.021736	0.001950	0.003408	0.563305	-3511.600
21272	0.016922	0.024636	0.002735	0.003359	0.464212	-3525.719
21276	0.017890	0.023520	0.004395	0.003359	0.517380	-3512.030
21280	0.017782	0.024642	0.006621	0.003359	0.517380	-3505.947
21284	0.017337	0.021844	0.003731	0.003030	0.320030	-3492.449
21288	0.019268	0.025922	0.002885	0.003416	0.538809	-3496.441
21292	0.017445	0.019139	0.002691	0.002711	0.771474	-3499.742
21296	0.017273	0.018835	0.002006	0.002711	0.578548	-3510.803
21300	0.016686	0.021704	0.001917	0.002706	0.884368	-3500.591
21304	0.015792	0.020829	0.001465	0.002785	0.774371	-3499.455
21308	0.014954	0.020218	0.002319	0.002776	0.660430	-3507.876
21312	0.017158	0.023419	0.002541	0.003217	0.455422	-3504.921
21316	0.014587	0.020778	0.001945	0.003003	0.671562	-3470.701
21320	0.014909	0.020873	0.001808	0.003003	0.671562	-3473.162
21324	0.014916	0.024423	0.001005	0.003003	0.594716	-3501.236
21328	0.012703	0.019675	0.001079	0.002304	0.594716	-3490.971
21332	0.014969	0.020057	0.001416	0.002657	0.375984	-3481.400
21336	0.012872	0.015390	0.001303	0.002450	0.603515	-3488.462
21340	0.013387	0.012913	0.001050	0.002450	0.370575	-3513.580
21344	0.013190	0.016706	0.001594	0.002766	0.370575	-3507.455
21348	0.014936	0.023098	0.001126	0.002766	0.423409	-3499.744
21352	0.012151	0.014197	0.000900	0.002399	0.788218	-3493.664
21356	0.011589	0.013231	0.000988	0.002143	0.569077	-3493.192
21360	0.012497	0.013033	0.000794	0.002403	0.399067	-3496.649
21364	0.012071	0.013205	0.000669	0.002260	0.439530	-3498.432
21368	0.015993	0.016701	0.000677	0.002913	0.494945	-3496.618
21372	0.017607	0.019120	0.000790	0.003161	0.457712	-3490.307
21376	0.024280	0.024311	0.002872	0.004384	0.621227	-3488.569
21380	0.020614	0.023437	0.001986	0.003895	0.419769	-3500.923
21384	0.017521	0.018199	0.001701	0.003035	0.633390	-3509.930
21388	0.020759	0.014346	0.001967	0.003035	0.593314	-3530.803
21392	0.026386	0.017023	0.001456	0.003527	0.449143	-3498.748
21396	0.028159	0.020569	0.001216	0.003695	0.771456	-3483.103
21400	0.031586	0.020806	0.001568	0.003695	0.766579	-3494.035
21404	0.030439	0.019299	0.001118	0.003808	0.766579	-3508.683
21408	0.030764	0.018686	0.000995	0.003808	0.902800	-3485.652
21412	0.025979	0.016477	0.001525	0.003863	0.519765	-3488.714
21416	0.015767	0.012101	0.001263	0.002438	0.779543	-3490.175
21420	0.015239	0.011286	0.001505	0.002484	0.854946	-3488.635
21424	0.022480	0.015270	0.001581	0.003476	0.854946	-3509.191
21428	0.021302	0.016342	0.001086	0.003122	0.386310	-3503.632
21432	0.020297	0.012285	0.001965	0.003122	0.564720	-3508.688
21436	0.020972	0.015184	0.002170	0.003248	0.472567	-3503.437
21440	0.019758	0.014384	0.002461	0.003549	0.512145	-3496.331
21444	0.015783	0.014036	0.001189	0.002896	0.397863	-3499.021
21448	0.013058	0.012144	0.000870	0.002338	0.620502	-3501.200
21452	0.013986	0.012643	0.000691	0.002338	0.563738	-3513.897
21456	0.013936	0.012747	0.000604	0.002338	0.580856	-3504.347
21460	0.010753	0.009238	0.000647	0.001820	0.513485	-3498.164
21464	0.014613	0.017037	0.000969	0.002210	0.513485	-3504.211
21468	0.017873	0.009606	0.001702	0.002210	0.733050	-3525.507
21472	0.017781	0.011835	0.001450	0.002210	0.667334	-3495.474
21476	0.013404	0.009840	0.001332	0.001894	0.609959	-3512.965
21480	0.013752	0.012065	0.001634	0.001894	0.478441	-3512.330
21484	0.018275	0.012118	0.001187	0.002350	0.504882	-3495.014
21488	0.015788	0.011066	0.001097	0.002267	0.504882	-3498.427
21492	0.012674	0.011874	0.001367	0.001998	0.558819	-3515.212
21496	0.018241	0.010939	0.001442	0.002507	0.811666	-3508.925
21500	0.019484	0.016577	0.001198	0.002578	0.519840	-3507.032
21504	0.016714	0.013398	0.001225	0.002578	0.618416	-3503.237
21508	0.021481	0.018057	0.001345	0.003656	0.594378	-3525.195
21512	0.022122	0.024503	0.001161	0.004091	0.561456	-3523.181
21516	0.022318	0.023211	0.001885	0.004091	0.513204	-3508.853
21520	0.018917	0.020708	0.001223	0.003310	0.842963	-3502.469
21524	0.018184	0.023986	0.001620	0.002859	0.609424	-3521.644
21528	0.016771	0.016302	0.001680	0.002859	0.560678	-3513.073
21532	0.017533	0.021494	0.001193	0.002859	0.560678	-3524.360
21536	0.018331	0.015111	0.001080	0.002410	0.714097	-3520.621
21540	0.015178	0.018011	0.001278	0.002410	0.714097	-3493.861
21544	0.017100	0.017371	0.000788	0.002795	0.974065	-3507.252
21548	0.015652	0.017019	0.001008	0.002682	0.606931	-3534.030
21552	0.023533	0.026582	0.002747	0.003572	0.577058	-3509.122
21556	0.021410	0.023092	0.001775	0.003367	0.577058	-3498.778
21560	0.022794	0.024076	0.001545	0.003367	0.582630	-3494.956
21564	0.023389	0.022719	0.002188	0.003897	0.582630	-3514.644
21568	0.021227	0.023250	0.003075	0.003502	0.897625	-3507.733
21572	0.025786	0.034798	0.003539	0.004016	0.643768	-3524.367
21576	0.025133	0.020832	0.001949	0.003477	0.643768	-3522.784
21580	0.022326	0.017184	0.000968	0.002885	0.665851	-3540.444
21584	0.016907	0.017972	0.001580	0.002877	0.394443	-3510.196
21588	0.019323	0.026150	0.001727	0.003230	0.610694	-3497.085
21592	0.017044	0.018091	0.001609	0.002714	0.493150	-3524.941
21596	0.016128	0.019292	0.002142	0.002714	0.493150	-3544.518
21600	0.016797	0.017451	0.001829	0.002714	0.897644	-3527.014
21604	0.015690	0.017716	0.002356	0.002259	0.619577	-3528.506
21608	0.018235	0.023089	0.002650	0.003048	0.498717	-3534.422
21612	0.015586	0.020377	0.002246	0.002678	0.771345	-3523.479
21616	0.015150	0.021815	0.002598	0.002577	0.719570	-3518.213
21620	0.013004	0.019206	0.002581	0.002353	0.715601	-3521.918
21624	0.021191	0.030696	0.002349	0.003299	0.521277	-3525.663
21628	0.019712	0.036252	0.003090	0.003164	0.664375	-3526.778
21632	0.014873	0.026652	0.002315	0.002618	0.392167	-3514.302
21636	0.014549	0.035919	0.002335	0.002618	0.550609	-3533.571
21640	0.016623	0.025991	0.002580	0.002796	0.547906	-3534.659
21644	0.015567	0.022873	0.003394	0.002639	0.547906	-3529.480
21648	0.018775	0.032631	0.004555	0.003389	0.808990	-3512.278
21652	0.015859	0.023945	0.002718	0.002861	0.670285	-3489.708
21656	0.016643	0.024225	0.002221	0.002861	0.670285	-3491.459
21660	0.013412	0.020581	0.001911	0.002526	0.670285	-3494.824
21664	0.013267	0.018461	0.001510	0.002421	0.670285	-3490.063
21668	0.012555	0.016461	0.001924	0.002122	0.617439	-3498.085
21672	0.009358	0.016537	0.001888	0.001765	0.981591	-3498.257
21676	0.011349	0.016838	0.001332	0.002230	0.506926	-3496.158
21680	0.013100	0.016919	0.002805	0.002744	0.563552	-3495.004
21684	0.012509	0.013116	0.001378	0.002744	0.563552	-3484.522
21688	0.010705	0.010897	0.000785	0.002417	0.434617	-3482.914
21692	0.014127	0.016032	0.000909	0.003022	0.621921	-3494.405
21696	0.012556	0.015182	0.000993	0.002907	0.565607	-3497.107
21700	0.010877	0.018861	0.001480	0.002852	0.745229	-3498.182
21704	0.012966	0.018526	0.002019	0.003332	0.598261	-3495.614
