Gen	theta_1red	theta_2green	theta_3redgreen	tau_3redgreen	lnL
17996	0.014891	0.025243	0.005413	0.001709	-3549.110
18000	0.017096	0.029712	0.006214	0.001962	-3535.538
18004	0.018679	0.029234	0.006214	0.001962	-3529.131
18008	0.018679	0.029234	0.006214	0.001962	-3524.509
18012	0.018679	0.029824	0.006214	0.001962	-3520.575
18016	0.012853	0.022143	0.004701	0.001337	-3526.737
18020	0.014596	0.025954	0.005338	0.001518	-3532.646
18024	0.018939	0.033678	0.007085	0.001926	-3531.574
18028	0.018566	0.033242	0.006214	0.001959	-3542.687
18032	0.022645	0.039694	0.009431	0.002389	-3518.935
18036	0.020471	0.035046	0.007066	0.002001	-3539.123
18040	0.020471	0.035046	0.007120	0.002122	-3530.103
18044	0.018903	0.033744	0.006490	0.001985	-3540.224
18048	0.017759	0.031702	0.006852	0.001659	-3511.590
18052	0.017759	0.031702	0.005326	0.001763	-3518.149
18056	0.019829	0.033758	0.005742	0.001901	-3522.623
18060	0.020670	0.035125	0.005064	0.002155	-3526.743
18064	0.025594	0.043493	0.006840	0.002446	-3542.428
18068	0.025594	0.043265	0.006371	0.002626	-3549.217
18072	0.026344	0.045974	0.006770	0.002791	-3534.258
18076	0.025249	0.045095	0.008090	0.002675	-3533.776
18080	0.020586	0.034714	0.007267	0.002181	-3544.625
18084	0.020393	0.036585	0.009038	0.002259	-3530.898
18088	0.017369	0.031832	0.007025	0.001966	-3522.853
18092	0.020941	0.038247	0.008834	0.002570	-3521.874
18096	0.019861	0.037535	0.008830	0.002313	-3539.381
18100	0.019861	0.038436	0.008830	0.002313	-3542.474
18104	0.022705	0.041575	0.010094	0.002644	-3524.009
18108	0.021247	0.036974	0.007346	0.002351	-3526.598
18112	0.020796	0.032982	0.006465	0.002306	-3557.970
18116	0.023072	0.036212	0.007173	0.002558	-3536.855
18120	0.017517	0.025895	0.005405	0.001788	-3542.362
18124	0.017877	0.026428	0.005118	0.001966	-3536.403
18128	0.016530	0.024436	0.004916	0.001750	-3528.501
18132	0.016530	0.022914	0.005048	0.001704	-3518.736
18136	0.016530	0.024104	0.006988	0.001678	-3525.961
18140	0.017468	0.025472	0.008214	0.001773	-3535.161
18144	0.015538	0.020746	0.007893	0.001578	-3526.624
18148	0.013840	0.018478	0.006467	0.001528	-3525.961
18152	0.014889	0.019252	0.006467	0.001528	-3550.198
18156	0.015454	0.020350	0.006835	0.001615	-3520.615
18160	0.018583	0.025847	0.008239	0.001937	-3530.810
18164	0.016263	0.022621	0.006485	0.001885	-3555.885
18168	0.019904	0.030411	0.007898	0.002295	-3535.292
18172	0.024602	0.037589	0.010108	0.002740	-3552.553
18176	0.024602	0.037589	0.009342	0.002965	-3550.073
18180	0.024086	0.037550	0.009644	0.002790	-3561.407
18184	0.024318	0.036420	0.010279	0.002669	-3518.540
18188	0.024915	0.036420	0.012215	0.002669	-3520.480
18192	0.024915	0.036420	0.011233	0.002621	-3517.742
18196	0.027268	0.038598	0.012707	0.002775	-3519.001
18200	0.032469	0.045960	0.013847	0.003610	-3500.485
18204	0.026429	0.036344	0.011405	0.002904	-3520.375
18208	0.027656	0.035273	0.010383	0.002900	-3522.357
18212	0.027656	0.035273	0.011007	0.002735	-3540.286
18216	0.024809	0.030801	0.010035	0.002571	-3542.300
18220	0.024809	0.030558	0.009341	0.002571	-3524.060
18224	0.024809	0.030533	0.009341	0.002571	-3531.927
18228	0.024809	0.030533	0.008131	0.002571	-3528.937
18232	0.025399	0.029318	0.009617	0.002483	-3550.449
18236	0.021439	0.026322	0.008634	0.002229	-3535.976
18240	0.017922	0.019910	0.006980	0.001802	-3527.741
18244	0.016244	0.018045	0.007502	0.001634	-3519.561
18248	0.013680	0.015184	0.006084	0.001325	-3534.273
18252	0.012327	0.015887	0.005539	0.001325	-3548.498
18256	0.012327	0.016330	0.005539	0.001325	-3527.830
18260	0.013256	0.016705	0.005986	0.001283	-3529.285
18264	0.011926	0.016648	0.004964	0.001387	-3539.904
18268	0.011487	0.017582	0.005627	0.001365	-3565.601
18272	0.011487	0.017582	0.005627	0.001365	-3562.373
18276	0.014279	0.021856	0.008551	0.001696	-3556.065
18280	0.015165	0.022171	0.008462	0.001679	-3555.128
18284	0.017908	0.026182	0.009679	0.002047	-3538.802
18288	0.018215	0.025392	0.009387	0.001985	-3563.231
18292	0.018181	0.025677	0.009369	0.001981	-3564.457
18296	0.018971	0.026793	0.009657	0.002093	-3559.247
18300	0.014912	0.022446	0.008590	0.001753	-3562.596
18304	0.016059	0.022446	0.006602	0.001753	-3553.203
18308	0.018737	0.026189	0.009638	0.002046	-3553.488
18312	0.019856	0.027754	0.010214	0.002168	-3567.664
18316	0.019856	0.030225	0.010173	0.002177	-3556.087
18320	0.019856	0.030225	0.009935	0.002229	-3551.263
18324	0.018695	0.030225	0.010661	0.002077	-3546.998
18328	0.018695	0.031018	0.009725	0.002277	-3568.373
18332	0.022100	0.036668	0.010902	0.002692	-3560.676
18336	0.018120	0.029647	0.008202	0.002405	-3556.661
18340	0.021899	0.035830	0.010315	0.002794	-3544.654
18344	0.017920	0.029932	0.007167	0.002293	-3522.706
18348	0.017920	0.029932	0.007167	0.002293	-3531.408
18352	0.019460	0.032505	0.008434	0.002490	-3524.241
18356	0.020228	0.032505	0.007871	0.002668	-3520.122
18360	0.016724	0.028081	0.006763	0.002123	-3516.626
18364	0.018082	0.028081	0.008172	0.002110	-3523.689
18368	0.015986	0.027049	0.008172	0.002110	-3550.138
18372	0.015986	0.028031	0.008172	0.002110	-3541.898
18376	0.016279	0.027177	0.007153	0.002149	-3525.485
18380	0.016279	0.027177	0.007687	0.001999	-3538.204
18384	0.013355	0.022403	0.005889	0.001773	-3533.489
18388	0.016182	0.025673	0.007716	0.002032	-3534.349
18392	0.017370	0.025620	0.008282	0.002181	-3552.541
18396	0.018240	0.024886	0.008282	0.002181	-3529.207
18400	0.017127	0.024886	0.009178	0.002236	-3517.698
18404	0.018435	0.026960	0.009943	0.002422	-3536.508
18408	0.018435	0.027946	0.010180	0.002366	-3540.873
18412	0.020861	0.030659	0.011607	0.002657	-3550.474
18416	0.018949	0.028169	0.011226	0.002550	-3527.959
18420	0.017642	0.028169	0.014270	0.002213	-3517.027
18424	0.018589	0.028169	0.012080	0.002258	-3520.718
18428	0.017608	0.028169	0.011374	0.002126	-3545.232
18432	0.018313	0.029297	0.011829	0.002211	-3521.877
18436	0.018313	0.031491	0.011829	0.002211	-3535.664
18440	0.017258	0.029678	0.009578	0.002245	-3548.566
18444	0.014528	0.026068	0.008501	0.001792	-3552.988
18448	0.014153	0.026068	0.008532	0.001792	-3538.262
18452	0.014914	0.027591	0.009709	0.001668	-3533.225
18456	0.012850	0.024634	0.008668	0.001489	-3523.115
18460	0.014849	0.029604	0.010016	0.001721	-3551.348
18464	0.013669	0.027253	0.008271	0.001766	-3557.818
18468	0.013669	0.028339	0.008271	0.001766	-3544.644
18472	0.015009	0.028197	0.007401	0.001857	-3541.900
18476	0.017983	0.034550	0.008452	0.002334	-3529.840
18480	0.023197	0.047461	0.011256	0.002886	-3518.781
18484	0.023197	0.047461	0.012023	0.002702	-3544.073
18488	0.023854	0.047461	0.013110	0.002702	-3524.161
18492	0.026329	0.052387	0.012619	0.002897	-3524.987
18496	0.019557	0.039187	0.009176	0.002198	-3519.411
18500	0.018026	0.036119	0.008458	0.002026	-3535.648
18504	0.015919	0.031898	0.007470	0.001789	-3522.109
18508	0.015919	0.032937	0.007470	0.001789	-3516.580
18512	0.018147	0.036968	0.008515	0.002040	-3529.551
18516	0.014619	0.030503	0.008652	0.001536	-3511.086
18520	0.014619	0.026958	0.008652	0.001536	-3544.634
18524	0.018024	0.033237	0.010206	0.001979	-3535.520
18528	0.018506	0.034127	0.010128	0.002103	-3531.780
18532	0.017937	0.031217	0.009374	0.001945	-3514.166
18536	0.013950	0.026589	0.007720	0.001685	-3534.481
18540	0.017135	0.030991	0.008656	0.001890	-3520.877
18544	0.019386	0.035950	0.009793	0.002138	-3527.471
18548	0.016137	0.028500	0.007296	0.001803	-3517.016
18552	0.015054	0.028138	0.006806	0.001682	-3508.251
18556	0.015054	0.028138	0.006806	0.001682	-3538.994
18560	0.015054	0.027250	0.006806	0.001682	-3536.718
18564	0.015060	0.027261	0.005851	0.001683	-3529.590
18568	0.013453	0.026379	0.005288	0.001486	-3547.704
18572	0.012453	0.022703	0.004698	0.001320	-3558.320
18576	0.012968	0.023702	0.004698	0.001320	-3538.072
18580	0.016962	0.034393	0.004975	0.001727	-3531.923
18584	0.018940	0.041200	0.007634	0.002022	-3555.357
18588	0.020247	0.044043	0.008105	0.002058	-3507.244
18592	0.020247	0.044078	0.008726	0.002058	-3502.314
18596	0.019248	0.045341	0.007382	0.002140	-3523.046
18600	0.021026	0.044073	0.008762	0.002171	-3505.236
18604	0.021026	0.045246	0.008860	0.002147	-3523.517
18608	0.025660	0.051849	0.011040	0.002566	-3523.770
18612	0.023624	0.048811	0.009236	0.002363	-3518.317
18616	0.018493	0.038209	0.007549	0.001771	-3531.065
18620	0.018284	0.035818	0.006855	0.001907	-3521.969
18624	0.018162	0.035577	0.007897	0.001894	-3513.152
18628	0.015716	0.029097	0.007298	0.001549	-3512.653
18632	0.015716	0.030647	0.007298	0.001549	-3539.212
18636	0.014505	0.028286	0.005915	0.001430	-3542.705
18640	0.015312	0.029859	0.005708	0.001449	-3521.955
18644	0.014427	0.028135	0.005378	0.001365	-3525.431
18648	0.015438	0.027431	0.006829	0.001401	-3514.802
18652	0.016208	0.030637	0.006659	0.001584	-3532.002
18656	0.013681	0.025209	0.005620	0.001337	-3543.306
18660	0.013681	0.026289	0.005620	0.001337	-3544.350
18664	0.011632	0.021333	0.004779	0.001137	-3545.288
18668	0.014725	0.027410	0.006049	0.001439	-3547.564
18672	0.015907	0.028343	0.006535	0.001554	-3532.971
18676	0.018025	0.032134	0.007728	0.001838	-3539.742
18680	0.018700	0.033338	0.007772	0.001967	-3524.033
18684	0.019077	0.033338	0.007772	0.001967	-3510.708
18688	0.019077	0.033338	0.007160	0.001785	-3503.436
18692	0.016586	0.028985	0.006849	0.001696	-3538.697
18696	0.016453	0.030274	0.006849	0.001696	-3531.003
18700	0.015005	0.028719	0.007174	0.001546	-3550.959
18704	0.018075	0.036463	0.008642	0.001863	-3525.631
18708	0.019252	0.036463	0.007813	0.001863	-3558.425
18712	0.019252	0.036463	0.006734	0.001863	-3545.242
18716	0.015216	0.030355	0.004810	0.001629	-3551.499
18720	0.016568	0.031848	0.005667	0.001639	-3539.233
18724	0.016927	0.031293	0.005667	0.001639	-3538.048
18728	0.015923	0.029437	0.005331	0.001542	-3563.469
18732	0.014858	0.027383	0.004584	0.001439	-3529.985
18736	0.019759	0.037049	0.006096	0.001914	-3540.545
18740	0.019759	0.037049	0.006096	0.001914	-3536.227
18744	0.023180	0.043465	0.006790	0.002234	-3517.648
18748	0.026186	0.049102	0.006274	0.002524	-3526.101
18752	0.023524	0.044192	0.006882	0.002288	-3520.969
18756	0.023524	0.044192	0.007178	0.002193	-3540.549
18760	0.020393	0.037030	0.005837	0.001981	-3547.823
18764	0.017466	0.033083	0.004540	0.001868	-3544.779
18768	0.017466	0.033418	0.005152	0.001647	-3547.913
18772	0.023699	0.044468	0.007925	0.002177	-3538.387
18776	0.023634	0.044346	0.007389	0.002322	-3532.372
18780	0.019628	0.037632	0.006137	0.001928	-3533.658
18784	0.019628	0.036874	0.006019	0.001966	-3523.738
18788	0.019861	0.037313	0.006460	0.001876	-3513.249
18792	0.020621	0.040128	0.008409	0.002017	-3519.487
18796	0.017639	0.035471	0.007534	0.001807	-3511.708
18800	0.015592	0.031833	0.006660	0.001597	-3528.157
18804	0.015507	0.033555	0.007182	0.001723	-3527.504
18808	0.015454	0.034666	0.008156	0.001677	-3509.239
18812	0.016728	0.037525	0.009339	0.001816	-3525.073
18816	0.017303	0.038814	0.008379	0.001878	-3530.276
18820	0.017899	0.040151	0.009419	0.001992	-3539.854
18824	0.019143	0.045041	0.010567	0.002235	-3513.979
18828	0.018299	0.043055	0.010101	0.002136	-3535.428
18832	0.018299	0.043915	0.009985	0.002161	-3534.667
18836	0.021292	0.048552	0.013195	0.002463	-3554.383
18840	0.019939	0.044562	0.012035	0.002368	-3536.089
18844	0.013995	0.031276	0.008044	0.001745	-3519.612
18848	0.015968	0.037044	0.009243	0.001977	-3533.539
18852	0.015968	0.038540	0.009243	0.001977	-3537.059
18856	0.015365	0.036635	0.008894	0.001903	-3542.093
18860	0.017186	0.040097	0.009949	0.002128	-3540.167
18864	0.016411	0.040097	0.010537	0.001983	-3548.078
18868	0.011928	0.029386	0.007209	0.001531	-3535.100
18872	0.011928	0.028712	0.007099	0.001555	-3522.278
18876	0.012262	0.029517	0.007152	0.001443	-3521.401
18880	0.011545	0.026652	0.005233	0.001358	-3510.189
18884	0.011545	0.026825	0.005233	0.001358	-3507.160
18888	0.012269	0.028507	0.006867	0.001444	-3546.019
18892	0.012269	0.029488	0.006105	0.001624	-3558.201
18896	0.012837	0.027702	0.006004	0.001597	-3523.675
18900	0.011453	0.024061	0.005357	0.001425	-3539.385
18904	0.011381	0.024061	0.005357	0.001425	-3538.901
18908	0.014813	0.027828	0.007270	0.001726	-3546.064
18912	0.013060	0.020715	0.008086	0.001461	-3541.998
18916	0.013060	0.020715	0.008086	0.001461	-3561.267
18920	0.012097	0.021226	0.008741	0.001352	-3538.375
18924	0.012097	0.021226	0.008548	0.001382	-3524.465
18928	0.012097	0.021226	0.008548	0.001382	-3525.345
18932	0.009755	0.016759	0.006893	0.001115	-3552.678
18936	0.014399	0.024736	0.010174	0.001645	-3546.748
18940	0.013271	0.026628	0.009536	0.001756	-3551.757
18944	0.014757	0.029866	0.010314	0.001899	-3532.777
18948	0.014757	0.029866	0.010612	0.001845	-3515.556
18952	0.014757	0.028995	0.009929	0.001845	-3535.048
18956	0.012853	0.023956	0.009751	0.001607	-3549.114
18960	0.015105	0.025529	0.008992	0.001739	-3568.465
18964	0.016109	0.026612	0.009179	0.001844	-3561.515
18968	0.021127	0.034902	0.012716	0.002290	-3522.454
18972	0.018949	0.030920	0.012423	0.001849	-3513.471
18976	0.018789	0.031277	0.011055	0.001877	-3548.745
18980	0.020347	0.033870	0.010662	0.002282	-3521.550
18984	0.016093	0.026253	0.007870	0.001781	-3533.332
18988	0.017249	0.030540	0.010436	0.001857	-3519.030
18992	0.017249	0.030540	0.010321	0.001878	-3536.989
18996	0.018670	0.033057	0.012682	0.001954	-3536.101
19000	0.018195	0.033057	0.012682	0.001954	-3532.937
19004	0.016910	0.033057	0.013154	0.001954	-3543.676
19008	0.016910	0.031609	0.012303	0.002011	-3555.316
19012	0.016910	0.032055	0.012303	0.002011	-3535.398
19016	0.016910	0.032055	0.011373	0.001969	-3553.642
19020	0.015085	0.028312	0.009868	0.001884	-3536.339
19024	0.020038	0.034350	0.009812	0.002286	-3547.393
19028	0.020038	0.034350	0.009274	0.002418	-3572.987
19032	0.020038	0.034350	0.009742	0.002305	-3555.766
19036	0.019526	0.034282	0.008943	0.002385	-3554.480
19040	0.020733	0.037653	0.009456	0.002377	-3548.441
19044	0.015655	0.029986	0.008017	0.001893	-3553.543
19048	0.017393	0.033314	0.008906	0.002103	-3536.844
19052	0.017227	0.035220	0.008821	0.002083	-3528.962
19056	0.020070	0.039899	0.010277	0.002427	-3519.179
19060	0.017757	0.036637	0.009093	0.002147	-3532.662
19064	0.014708	0.031438	0.008613	0.001778	-3548.779
19068	0.013562	0.031438	0.007727	0.001778	-3541.587
19072	0.014538	0.033114	0.008284	0.001906	-3538.041
19076	0.011191	0.025759	0.006712	0.001545	-3546.273
19080	0.011191	0.025759	0.006712	0.001545	-3532.133
19084	0.011191	0.026723	0.006712	0.001545	-3530.572
19088	0.011191	0.025819	0.006509	0.001631	-3533.003
19092	0.010792	0.025819	0.006509	0.001631	-3553.949
19096	0.010792	0.024915	0.006509	0.001631	-3554.489
19100	0.014063	0.033422	0.010690	0.001895	-3557.170
19104	0.019170	0.045531	0.013509	0.002786	-3543.949
19108	0.015309	0.039333	0.012587	0.002343	-3543.491
19112	0.018227	0.046831	0.012207	0.002790	-3547.701
19116	0.018227	0.046831	0.011097	0.002974	-3543.630
19120	0.016135	0.042103	0.010679	0.002422	-3543.327
19124	0.012669	0.033500	0.008082	0.001902	-3540.053
19128	0.011626	0.028331	0.006036	0.001821	-3551.535
19132	0.012864	0.028440	0.006089	0.001897	-3556.498
19136	0.013040	0.028830	0.005897	0.002074	-3542.842
19140	0.013802	0.031724	0.006818	0.002009	-3541.049
19144	0.017325	0.039093	0.008401	0.002476	-3542.203
19148	0.018179	0.041021	0.008403	0.002726	-3536.714
19152	0.014834	0.033473	0.006927	0.002202	-3541.382
19156	0.013331	0.028122	0.005420	0.001986	-3555.336
19160	0.011718	0.023587	0.004591	0.001939	-3539.497
19164	0.011762	0.023674	0.004880	0.001838	-3545.430
19168	0.011762	0.022743	0.003772	0.001838	-3549.600
19172	0.013556	0.026212	0.004540	0.002028	-3532.885
19176	0.016853	0.032587	0.005497	0.002589	-3553.620
19180	0.019635	0.038791	0.006425	0.003007	-3546.482
19184	0.019975	0.041623	0.008178	0.002977	-3559.817
19188	0.015062	0.034288	0.006325	0.002641	-3525.142
19192	0.017509	0.038815	0.007797	0.003071	-3540.189
19196	0.017530	0.042114	0.009879	0.002833	-3527.019
19200	0.014705	0.034525	0.007706	0.002282	-3549.443
19204	0.016558	0.036268	0.008103	0.002632	-3553.873
19208	0.018630	0.040807	0.008395	0.002734	-3558.202
19212	0.018589	0.042332	0.008708	0.002836	-3573.466
19216	0.018589	0.042332	0.008924	0.002681	-3544.409
19220	0.018567	0.042282	0.008215	0.002677	-3551.643
19224	0.015373	0.033432	0.005763	0.002332	-3538.001
19228	0.013812	0.031486	0.005183	0.002093	-3530.776
19232	0.016863	0.040036	0.007213	0.002517	-3530.661
19236	0.020753	0.049270	0.010089	0.002725	-3548.929
19240	0.017836	0.040718	0.008681	0.002171	-3539.230
19244	0.016884	0.040718	0.009898	0.002057	-3528.732
19248	0.016597	0.038480	0.009707	0.002027	-3527.449
19252	0.015345	0.038480	0.009707	0.002027	-3536.368
19256	0.015922	0.037384	0.008661	0.002103	-3546.939
19260	0.015246	0.034107	0.007745	0.001881	-3551.683
19264	0.014705	0.035657	0.006633	0.001881	-3534.977
19268	0.014705	0.036546	0.007277	0.001714	-3549.142
19272	0.014705	0.033718	0.007499	0.001664	-3530.711
19276	0.014705	0.033877	0.007499	0.001664	-3545.217
19280	0.016136	0.037174	0.005576	0.001818	-3546.755
19284	0.015920	0.037817	0.005374	0.001836	-3532.001
19288	0.015818	0.036188	0.005370	0.001683	-3547.996
19292	0.015818	0.035244	0.004573	0.001683	-3552.521
19296	0.016388	0.035302	0.005840	0.001743	-3547.726
19300	0.014910	0.031608	0.006600	0.001586	-3543.525
19304	0.016941	0.037663	0.008157	0.001960	-3546.066
19308	0.017364	0.036536	0.009225	0.001960	-3547.056
19312	0.019758	0.040584	0.009733	0.002176	-3563.733
19316	0.019758	0.041352	0.011015	0.002176	-3550.435
19320	0.019758	0.041352	0.010054	0.002176	-3562.593
19324	0.019758	0.040524	0.010392	0.002209	-3547.482
19328	0.018536	0.038018	0.007380	0.002134	-3540.716
19332	0.015594	0.030565	0.005763	0.001766	-3572.744
19336	0.018240	0.030565	0.005763	0.001766	-3552.145
19340	0.022925	0.041166	0.007545	0.002287	-3533.363
19344	0.022925	0.041166	0.007091	0.002433	-3540.322
19348	0.025356	0.045532	0.007343	0.002717	-3561.903
19352	0.024811	0.045532	0.008538	0.002580	-3554.452
19356	0.022574	0.044802	0.008655	0.002406	-3561.984
19360	0.021003	0.045761	0.008079	0.002577	-3520.272
19364	0.025934	0.054164	0.009307	0.002969	-3531.625
19368	0.024850	0.051794	0.008918	0.002845	-3536.115
19372	0.020564	0.042861	0.007281	0.002386	-3554.552
19376	0.024879	0.049003	0.008805	0.002601	-3537.304
19380	0.023514	0.050307	0.010836	0.002562	-3524.968
19384	0.016152	0.036218	0.007559	0.001904	-3529.663
19388	0.015131	0.032767	0.006069	0.001783	-3539.865
19392	0.017355	0.038579	0.007296	0.001951	-3542.247
19396	0.016015	0.038579	0.007296	0.001951	-3542.471
19400	0.014616	0.036485	0.006714	0.001796	-3524.675
19404	0.012450	0.031077	0.005971	0.001541	-3543.650
19408	0.013546	0.031263	0.005621	0.001637	-3525.077
19412	0.013546	0.031967	0.005814	0.001583	-3518.572
19416	0.013546	0.031967	0.005814	0.001583	-3529.337
19420	0.012010	0.027931	0.005071	0.001403	-3534.179
19424	0.016653	0.038728	0.007030	0.001946	-3513.152
19428	0.016653	0.040569	0.005501	0.001946	-3533.979
19432	0.018549	0.047376	0.006220	0.002347	-3539.153
19436	0.017522	0.045653	0.006662	0.002234	-3538.070
19440	0.014900	0.035549	0.005373	0.001802	-3531.205
19444	0.014305	0.034129	0.004410	0.001682	-3525.022
19448	0.017015	0.037886	0.004876	0.001875	-3532.561
19452	0.013843	0.030823	0.003967	0.001525	-3523.674
19456	0.018557	0.039344	0.005318	0.002045	-3519.177
19460	0.021298	0.043460	0.005750	0.002577	-3505.569
19464	0.022886	0.046701	0.006102	0.002804	-3531.235
19468	0.019170	0.038002	0.005884	0.002228	-3523.596
19472	0.020232	0.038989	0.005234	0.002505	-3521.663
19476	0.020232	0.039047	0.005835	0.002528	-3522.255
19480	0.019640	0.037971	0.006386	0.002515	-3527.047
19484	0.018506	0.037971	0.006113	0.002627	-3525.043
19488	0.018506	0.039992	0.006113	0.002627	-3530.646
19492	0.019647	0.038478	0.008156	0.002627	-3531.923
19496	0.015196	0.029120	0.005413	0.002032	-3528.030
19500	0.018441	0.036097	0.006229	0.002338	-3525.306
19504	0.018441	0.036097	0.006229	0.002338	-3541.602
19508	0.022507	0.043603	0.007982	0.002717	-3536.469
19512	0.023472	0.043036	0.006854	0.002682	-3554.275
19516	0.023260	0.042648	0.006034	0.002467	-3531.895
19520	0.015798	0.028966	0.003781	0.001816	-3551.466
19524	0.015798	0.030029	0.004074	0.001686	-3539.709
19528	0.014281	0.031203	0.004169	0.001647	-3514.288
19532	0.013945	0.030469	0.004071	0.001609	-3536.963
